gene_id,gene_symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
292,SLC25A5,21996.3603373785,-1.04861894819328,0.236361307362835,-4.43650849579859,9.14297282332226e-06,5.5415442554942e-05
9802,DAZAP2,11627.3513839456,-1.04888189620977,0.142211318572444,-7.37551628617697,1.63709384900817e-13,4.98891280485897e-12
100128191,TMPO-AS1,231.164121574144,-1.04938927810473,0.414067020105502,-2.53434643946614,0.0112657291882789,0.0278823949652271
79095,C9orf16,2362.38100994725,-1.05027247242884,0.341899316042835,-3.07187649447436,0.00212717718633436,0.00672604289727101
80019,UBTD1,940.656764151558,-1.05032076819327,0.323021602095041,-3.25154962201023,0.00114777738101449,0.0039258998558997
23368,PPP1R13B,1759.48158363373,-1.0515297035696,0.248892732798632,-4.22483088094159,2.39120281889249e-05,0.000131197908656634
10493,VAT1,7646.71032074512,-1.05159238699682,0.26594999784168,-3.9540981219441,7.68238795659362e-05,0.000366203799819903
56904,SH3GLB2,3243.54924237082,-1.05171673546785,0.302725538556853,-3.47415926809998,0.000512456756836025,0.00194061655624889
10289,EIF1B,1191.64677553538,-1.05184253895555,0.220852016346123,-4.76265762186697,1.91059853366351e-06,1.40282491511807e-05
25900,IFFO1,329.374724145014,-1.05196915732082,0.425636450670947,-2.47152036829214,0.0134539886835145,0.0324413257481322
284106,CISD3,1698.19756093808,-1.05240807330991,0.303005911599786,-3.47322620787657,0.000514241738560381,0.00194549492358759
27301,APEX2,2238.75078504689,-1.0530414174998,0.208626777359652,-5.0474892572609,4.47653933650768e-07,3.81294446661563e-06
8237,USP11,3102.44854814994,-1.05333749046332,0.302589071985424,-3.48108239187851,0.000499391849013851,0.0018962751963136
27237,ARHGEF16,1660.11581641645,-1.05399730779918,0.416887950188997,-2.52825083411824,0.0114632421044473,0.0282997645465013
4245,MGAT1,8877.27698794515,-1.05512213158545,0.211796842948191,-4.9817651523897,6.30068740323803e-07,5.17750989216144e-06
80233,FAAP100,1944.7749146343,-1.05558568525002,0.182481760687164,-5.78460927423677,7.26810648020283e-09,9.29008231692766e-08
10865,ARID5A,1217.25603459024,-1.05566946139887,0.32533575864157,-3.24486144961989,0.00117507781986937,0.00400668185071948
51700,CYB5R2,1365.42096839584,-1.05567841418386,0.440436636787365,-2.39689055362014,0.0165348617609813,0.0387720827450049
5681,PSKH1,2005.01996085604,-1.05646204305997,0.215369800854854,-4.9053397406072,9.32657640706293e-07,7.36126639270884e-06
6522,SLC4A2,4008.38286602886,-1.05654114575378,0.198972294836202,-5.30999125593613,1.09630494627649e-07,1.07716224074191e-06
219699,UNC5B,4423.67146555846,-1.05757347725416,0.344045660571043,-3.07393348748771,0.0021125652597126,0.00669036767522219
51150,SDF4,7330.37396041416,-1.05806612973966,0.188952818547747,-5.59963136761731,2.14808098791993e-08,2.47579293145663e-07
84988,PPP1R16A,1481.86057097467,-1.05814481497842,0.288922524980582,-3.66238255411043,0.000249880324738933,0.00103252933509977
9260,PDLIM7,4211.66741433635,-1.05826625657718,0.376839095272702,-2.80827087702075,0.00498083116990062,0.0138760330017063
54784,ALKBH4,662.085318821246,-1.05827636338173,0.23881690745772,-4.43132931687046,9.36539297359708e-06,5.66028164225241e-05
8045,RASSF7,1656.09001114452,-1.05898667144467,0.368569959910415,-2.87323110028303,0.00406296788895506,0.0116607118864895
79672,FN3KRP,1941.94647852378,-1.05903846969847,0.203253993311653,-5.21041900551802,1.88414621817604e-07,1.76279747942299e-06
64975,MRPL41,1767.54848388037,-1.05929080522187,0.403606610504802,-2.62456257566491,0.0086760348524102,0.0223662604633882
56894,AGPAT3,4061.86574517852,-1.05952556586546,0.253648880582333,-4.17713479922711,2.95204094946371e-05,0.000157769830437769
6829,SUPT5H,7728.53310640572,-1.0597540519996,0.182239032510544,-5.81518699589388,6.05661421523394e-09,7.86998139102263e-08
6150,MRPL23,2053.21244205541,-1.06074444286224,0.367253693873239,-2.88831524517862,0.00387311485448753,0.0111978938550974
131601,TPRA1,2103.64110069633,-1.06165660812799,0.244373291468341,-4.344405240642,1.39653508788686e-05,8.11964076336122e-05
3145,HMBS,1266.02489281244,-1.06229744081757,0.275433824831128,-3.85681548542149,0.00011487380774621,0.000522886774357573
81620,CDT1,1628.7663676918,-1.06235592593475,0.349908738208302,-3.03609430097263,0.00239664395021622,0.00743168358402756
8099,CDK2AP1,5675.1457458503,-1.06257830622302,0.183828020780632,-5.78028475588623,7.45742933589361e-09,9.50725138381958e-08
333926,PPM1J,200.377411927736,-1.06272251157076,0.355116975798771,-2.9925984506383,0.00276613433384513,0.0084096324367886
199746,U2AF1L4,260.379397655292,-1.06276122627449,0.352840839495071,-3.01201308724733,0.00259521408587198,0.00795531359704989
8694,DGAT1,1920.10979480484,-1.06281740115551,0.263126099742126,-4.0391941437855,5.36351575904355e-05,0.000266229098724002
63035,BCORL1,828.076476123714,-1.0628341822581,0.317100085672556,-3.35173098425337,0.000803080140067378,0.00288390157762688
7466,WFS1,1496.62469806504,-1.06345139344614,0.310166582956448,-3.42864593377381,0.000606600319188992,0.00224800292398918
7917,BAG6,10367.20634977,-1.06396556950729,0.145352296353933,-7.31990891231971,2.4813932937804e-13,7.32890550208261e-12
4791,NFKB2,3570.17187694582,-1.06429619165703,0.293443501122306,-3.62692030181793,0.00028682177524975,0.00116889573422281
2512,FTL,77062.2764248505,-1.06486311701168,0.37820765210914,-2.81555148626235,0.00486935938819744,0.0136139057024104
149466,C1orf210,332.748065286046,-1.06512342533461,0.40325033493583,-2.6413454200952,0.00825774803227337,0.0214204824437643
2011,MARK2,4989.83452913196,-1.06534709596219,0.206134879359967,-5.1682039413709,2.3635432217729e-07,2.16781748799798e-06
3033,HADH,2236.90911042185,-1.06582978614781,0.259903037256728,-4.10087468541201,4.11591417682522e-05,0.000211653969040419
729614,FLJ37453,193.058044722892,-1.06648706887215,0.362338422803022,-2.94334523129478,0.00324686122478657,0.00964795698084531
54965,PIGX,1995.85484568103,-1.06671915421634,0.327739908778366,-3.25477345188899,0.00113482851601338,0.00389044327741141
23295,MGRN1,2341.40007737928,-1.06730002402896,0.180659488269684,-5.90779944220656,3.46707744198054e-09,4.7180201854665e-08
688,KLF5,17022.9569805266,-1.06730602356158,0.363007783457338,-2.9401739362071,0.00328028048740569,0.00972365311904001
5202,PFDN2,2734.00096624043,-1.06751221111845,0.263637421160994,-4.04916800664105,5.14000368609006e-05,0.00025676416372708
116138,KLHDC3,4255.68415458141,-1.06768334342804,0.249705678551485,-4.27576717366441,1.90480211818388e-05,0.000107245069230238
6812,STXBP1,1552.81050057643,-1.06909606741562,0.36066712379976,-2.96421824133097,0.00303452991920196,0.00910963741803047
22904,SBNO2,6871.92181787776,-1.06969770944595,0.254026662208841,-4.2109662826122,2.54280700369346e-05,0.000138506945052366
79169,C1orf35,907.702037017031,-1.06997625653054,0.280880173672656,-3.80936910761639,0.000139321839141283,0.000619060643082507
1438,CSF2RA,297.073883406264,-1.07102856392809,0.44363813163822,-2.41419410899849,0.0157700584581977,0.0372059379190877
9973,CCS,1361.12559584041,-1.07169998450561,0.370379985677613,-2.89351483867286,0.00380956289869119,0.0110353344204395
90580,TIMM29,681.961782873459,-1.0717447378852,0.201716059983422,-5.31313539424316,1.07754914898757e-07,1.06086311892783e-06
64718,UNKL,658.965333040564,-1.07183738380455,0.297647782564154,-3.60102593263408,0.000316963955944583,0.00127423284444813
283507,SUGT1P3,27.6726046348484,-1.07219183830948,0.456683335216966,-2.34777964429136,0.018885690487691,0.043446850461697
65999,LRRC61,635.65014353941,-1.07220097878884,0.41128556518989,-2.60695018142397,0.00913526504338407,0.0233533629346667
9013,TAF1C,1586.43705915025,-1.07366886173088,0.220922370831586,-4.85993726071934,1.17422959052224e-06,9.04737775282526e-06
5524,PTPA,9311.79566034806,-1.0739810015946,0.20049985823442,-5.35651751104448,8.48412811457572e-08,8.50671770300162e-07
83642,SELENOO,1346.60831056485,-1.0741414267981,0.267704614719278,-4.01241281523846,6.01012789810212e-05,0.000294667812971046
84662,GLIS2,1327.60677351525,-1.07439697652072,0.41728398703584,-2.57473809180326,0.0100316016683797,0.0253110196972313
84522,JAGN1,1576.34539392298,-1.07452132314731,0.228095816874372,-4.71083309580869,2.46706219911613e-06,1.7516320515987e-05
57085,AGTRAP,3951.21401306489,-1.0752659604758,0.346412585968103,-3.10400373436433,0.00190920921161563,0.00613088468052759
64787,EPS8L2,6305.8166169135,-1.07559378242659,0.327179532292917,-3.28747270615826,0.00101090987855739,0.0035160989772488
2707,GJB3,6984.86846318488,-1.07616817313828,0.391363746898834,-2.74979014194809,0.00596334428624734,0.0162457161676816
132014,IL17RE,889.688769935438,-1.07657627476408,0.379245264799766,-2.83873359719466,0.00452929535799117,0.0127872926326677
11021,RAB35,3569.52901148098,-1.07663452394185,0.140016934733735,-7.68931648153307,1.47923144877e-14,5.28582303463763e-13
4000,LMNA,41579.4396600646,-1.07717672173102,0.259733130445586,-4.14724421132981,3.36501080561888e-05,0.000177371848171275
6277,S100A6,43464.8728160846,-1.07718009805789,0.396977885448572,-2.71345114562417,0.00665863856984491,0.0178444588031618
64763,ZNF574,1310.892497439,-1.0776888628922,0.173941176494205,-6.19570871379094,5.80233471190354e-10,9.3438584151723e-09
152002,XXYLT1,1684.55262932728,-1.07864682900952,0.289323419199542,-3.72816978312286,0.000192875424555587,0.00082410791264401
10444,ZER1,3260.72224437454,-1.07865297139399,0.199913203890675,-5.39560644520443,6.829249061748e-08,6.99792543836469e-07
54929,TMEM161A,1544.62797250226,-1.07893613095346,0.25407414881759,-4.24654037403888,2.17096674581662e-05,0.000120673787537326
3487,IGFBP4,16368.2133243005,-1.07901763070412,0.416071846919889,-2.59334448771747,0.00950475133440331,0.0241748331770731
441295,OR2A9P,272.751562756474,-1.0790571648637,0.379321511377492,-2.84470332553812,0.00444528047610652,0.0125918533607866
9473,THEMIS2,1177.09263834391,-1.07930084172471,0.382091434828584,-2.82471875405664,0.0047322133244189,0.0132873818925682
1267,CNP,6174.31314500618,-1.08005412727022,0.185856646855281,-5.81122142008303,6.2018669840282e-09,8.04271253518147e-08
84286,TMEM175,610.268014369545,-1.08031906561945,0.267075748397963,-4.04499125098282,5.23250781837394e-05,0.000260786378466272
79758,DHRS12,272.317548081174,-1.08043705406643,0.320046706489458,-3.37587305902183,0.000735818603669962,0.0026737427903257
26284,ERAL1,2730.09459851881,-1.08070066815144,0.175776762852049,-6.1481429662069,7.83953577884101e-10,1.21933113281386e-08
2683,B4GALT1,12621.6404169076,-1.08098237850489,0.285847102479993,-3.78168037781858,0.000155773287956697,0.000682252857250735
705,BYSL,1680.92816057156,-1.08102042253468,0.23761726250443,-4.5494187212704,5.37943067952576e-06,3.48923522909816e-05
9619,ABCG1,1606.25106423077,-1.08114994036659,0.353771909447561,-3.05606497150912,0.00224262654131435,0.00703091785655101
6714,SRC,4731.53765430249,-1.08124093381642,0.23063681451436,-4.68806741063059,2.75797178008539e-06,1.92605575597832e-05
115939,TSR3,2728.62422121763,-1.08168599506232,0.299735942431482,-3.60879641689814,0.000307620891448163,0.00124253966508621
79778,MICALL2,1489.5592182922,-1.08178663199185,0.32280967829177,-3.35115922706037,0.000804740162394106,0.00288880327406075
146705,TEPSIN,874.248340677672,-1.08254402226337,0.230239242192382,-4.7018223824713,2.57849754885827e-06,1.820848864109e-05
4092,SMAD7,1109.15103565392,-1.08262473829181,0.307006899934198,-3.52638568880327,0.000421272980049761,0.00163450911340091
6050,RNH1,12297.9008069329,-1.08300926298506,0.240108221073312,-4.51050471384897,6.46735641203223e-06,4.08528300840048e-05
10589,DRAP1,5833.6961028261,-1.08394969331865,0.339394865884051,-3.19377162790955,0.00140427158586209,0.00467899373734072
3661,IRF3,3033.96790488998,-1.08473700722329,0.258788787933682,-4.19159197693397,2.77003845094896e-05,0.000149315823978809
89941,RHOT2,3504.04156937658,-1.08490762379847,0.231965234271499,-4.67702682777309,2.91064190664149e-06,2.01756424126916e-05
79137,RETREG2,4524.76294555416,-1.08597036245574,0.169011527582522,-6.42542185133199,1.31504311800991e-10,2.46658758015996e-09
386593,CHKB-CPT1B,523.327019999293,-1.08668482614603,0.45018296441605,-2.41387371811284,0.0157839318197747,0.0372296980119042
54531,MIER2,1270.59690536442,-1.08670271364706,0.209080564401713,-5.19753099364674,2.01952876681999e-07,1.87423755032555e-06
30,ACAA1,2230.7487621709,-1.08705594284754,0.283757697389134,-3.83093023678153,0.000127659700591429,0.000572830489684089
65992,DDRGK1,2217.29890042258,-1.08747964083388,0.281075399669914,-3.86899615587484,0.000109284364929014,0.000499651280420253
7157,TP53,3133.45932977515,-1.08836058124484,0.44372311222224,-2.45279218338244,0.0141752206000674,0.0339754185790111
994,CDC25B,8373.82916151448,-1.08967785242596,0.342085054807264,-3.18540034740746,0.00144553879370129,0.00479896318336092
23151,GRAMD4,2454.03926497522,-1.08973456614603,0.269674711238023,-4.04092234360159,5.32413879364173e-05,0.00026467957821044
29916,SNX11,1438.01749039328,-1.09020626019874,0.168989923572248,-6.45130926834607,1.10887945556394e-10,2.10204041615229e-09
25807,RHBDD3,968.938369918834,-1.09021209525038,0.287154561606005,-3.79660378422343,0.000146691964849536,0.00064827850500646
140809,SRXN1,5886.11761671773,-1.09138520088321,0.45492287692345,-2.39905543608627,0.0164374259625229,0.038571321174131
50619,DEF6,1835.71047344269,-1.09147258841048,0.24735997492456,-4.41248665530208,1.02190095056014e-05,6.12514980528578e-05
51368,TEX264,1898.60226479255,-1.09161112822293,0.246519327210582,-4.42809551922253,9.50688006063661e-06,5.7351733009053e-05
8303,SNN,2375.91713390866,-1.09248248005803,0.247491315108986,-4.41422552373987,1.01372239925911e-05,6.08171324212372e-05
4795,NFKBIL1,1132.5539638244,-1.09292862713267,0.320834203366856,-3.40652154808746,0.00065796356439873,0.00242093996957083
5365,PLXNB3,862.902761336093,-1.09296192409398,0.379034939013671,-2.88353872320608,0.00393234296535382,0.0113389986669943
1528,CYB5A,1147.93812304119,-1.09309554456596,0.468431099618584,-2.33352470716825,0.0196206231308836,0.0448897116659614
1059,CENPB,6055.60463618133,-1.09383180167353,0.231223437590665,-4.73062684765519,2.23827615958052e-06,1.61254709665124e-05
81572,PDRG1,1170.11787583011,-1.09599651920701,0.282267773271104,-3.88282554010997,0.000103249648672433,0.000475949769374666
9274,BCL7C,1975.17584893342,-1.0965025986329,0.374853458149549,-2.92515001474375,0.00344290207779028,0.0101002110093317
2588,GALNS,1551.84228169081,-1.09669204947694,0.304729657919202,-3.59890158695259,0.000319564083437719,0.001283105163395
51343,FZR1,3345.25262285282,-1.09705920825348,0.199194806589879,-5.50746892971066,3.64029634199976e-08,3.94271476598669e-07
6919,TCEA2,454.890329550719,-1.09747867838413,0.41844376649106,-2.62276264165013,0.00872200131168374,0.0224699683838167
728233,PI4KAP1,416.264932563228,-1.09780716300582,0.345355686797198,-3.17877250896546,0.00147900119085386,0.00489715950613804
5590,PRKCZ,1450.1321578234,-1.09862529354547,0.27973348789527,-3.92739997563963,8.58691136406541e-05,0.000404106941435061
1186,CLCN7,3778.34729376923,-1.09891060405642,0.20177659354125,-5.44617482518736,5.14645554459459e-08,5.39496212388925e-07
9047,SH2D2A,528.105949865854,-1.09964563711039,0.440553446454196,-2.49605500980848,0.0125583124648092,0.0305904807421189
90850,ZNF598,3796.53543432156,-1.10006736120232,0.226403220900853,-4.85888565023579,1.18048285212134e-06,9.08290930470012e-06
6227,RPS21,18609.7647500425,-1.10010538704463,0.364701827288605,-3.01645153582976,0.0025575209786195,0.00786577286058223
28988,DBNL,8413.55944022413,-1.10016617079787,0.260457881649597,-4.22396958705959,2.40036456201747e-05,0.000131537546093759
93100,NAPRT,5356.32589949278,-1.10082370595641,0.423800489228075,-2.5975045662677,0.00939038717002951,0.0239336927715108
55004,LAMTOR1,4841.41426065297,-1.10142564835692,0.302094850180827,-3.64595969675628,0.000266395729064666,0.00109430693655219
284346,ZNF575,79.0383042219174,-1.10144599102591,0.329760283605465,-3.34014144754833,0.00083735729468844,0.00299490968850941
98,ACYP2,234.848732965282,-1.10185182260823,0.34149142504689,-3.2265870876756,0.00125276101933269,0.00423396035218722
5970,RELA,5708.10893753862,-1.10206548943439,0.171855785051975,-6.41273431151061,1.42932498449524e-10,2.66308675988448e-09
79155,TNIP2,2155.45595776235,-1.10241610831711,0.226785344755483,-4.86105532747597,1.16761611472428e-06,9.00167667658693e-06
6272,SORT1,3926.87442448545,-1.1024174507107,0.377917325621927,-2.91708629366617,0.00353318007992079,0.0103232963779482
10327,AKR1A1,5238.86146662148,-1.1028003726985,0.237980317318124,-4.63399824458722,3.58670035924243e-06,2.42690969021027e-05
8718,TNFRSF25,525.017769504547,-1.10290273809039,0.426490057525064,-2.5859987088341,0.00970972942729312,0.0246162508603384
81788,NUAK2,2073.58965649909,-1.10345206896738,0.365000312505482,-3.02315376497332,0.00250155100967557,0.00772152772248849
55565,ZNF821,276.267557256748,-1.10353317448852,0.289408294038158,-3.81306685821181,0.000137252963972227,0.000610976935781803
10025,MED16,2517.10402565112,-1.10513160222655,0.22887627637345,-4.82851093061012,1.37557784807019e-06,1.0440529232911e-05
2356,FPGS,3090.27924592657,-1.10522231553067,0.278419930026623,-3.96962356619006,7.19862681565676e-05,0.000344991459383727
10379,IRF9,4264.68976687535,-1.10544463587604,0.298656887355692,-3.70138671725819,0.000214424384234402,0.000903950413575811
151534,LBX2-AS1,243.315202939076,-1.10567567225225,0.364625075473278,-3.0323632317857,0.00242647027605489,0.00751584007366448
84705,GTPBP3,904.803097591819,-1.10569348564822,0.239509396877541,-4.61649313163924,3.90278933115232e-06,2.61637866082248e-05
320,APBA1,244.113689377844,-1.10578643662939,0.451679533655488,-2.44816591019777,0.0143585521434898,0.0343685573980951
7355,SLC35A2,2099.3168657494,-1.1061721459837,0.192708469368097,-5.7401324893032,9.46025095591443e-09,1.17619450297598e-07
358,AQP1,4693.94821136623,-1.10667629799674,0.427582589983439,-2.58821646138493,0.00964743346685588,0.0244805030643996
5119,CHMP1A,7341.76328798063,-1.10699200926362,0.224392700242333,-4.93327995103283,8.08601291962047e-07,6.45496555205903e-06
26505,CNNM3,1149.43124180978,-1.1082029124999,0.277072401196999,-3.99968711323206,6.34262835072417e-05,0.000308268424829687
7016,TESK1,2069.20879156932,-1.10836165669523,0.350795940624347,-3.15956237897898,0.00158006272454707,0.00519402186873941
3257,HPS1,2579.49072758212,-1.10913910015708,0.173739613493408,-6.38391601003047,1.72615789539927e-10,3.17684435222824e-09
5252,PHF1,1613.82366178763,-1.10927696701384,0.241758013384472,-4.58837724336252,4.4670486093114e-06,2.9402939787407e-05
9296,ATP6V1F,4820.64561750373,-1.11024861492253,0.233292253691112,-4.75904620644858,1.94509908425109e-06,1.42189274336514e-05
8848,TSC22D1,8662.72315223361,-1.11035737506615,0.366616394258228,-3.02866263608511,0.00245638820950686,0.00759409439825754
125113,KRT222,72.0589427591414,-1.1112823411557,0.326701504656989,-3.40152195602054,0.000670117453768072,0.00246057378205257
210,ALAD,1989.3834111851,-1.11144865920473,0.225033170178655,-4.93904368996956,7.85066233150885e-07,6.29144993957875e-06
8859,STK19,874.131854431253,-1.11250763098603,0.300079397932878,-3.70737757623361,0.000209416596685015,0.000885318608870026
10817,FRS3,175.917293811062,-1.11326113704277,0.325714316973115,-3.41790667167591,0.000631047416586629,0.00232934411151732
79042,TSEN34,2460.9289865041,-1.11353049705842,0.201975814585497,-5.51318730583487,3.52392849289196e-08,3.83151403374849e-07
55152,DALRD3,976.311378926239,-1.11418571000062,0.212141121867209,-5.25209681269645,1.50377380088842e-07,1.44190595320032e-06
401152,C4orf3,7451.45547233478,-1.11456084878216,0.289647365807616,-3.84799235330335,0.000119089769605987,0.000539443874259644
4665,NAB2,2268.56768799136,-1.11463157478051,0.238777896249903,-4.66806849497471,3.04044545993866e-06,2.09936540890405e-05
2639,GCDH,977.264345449476,-1.11536099737998,0.242946725070142,-4.59096946895643,4.41191878341701e-06,2.90693787405356e-05
7832,BTG2,6137.96122997282,-1.11604819847666,0.385095362321477,-2.89810864443749,0.0037542051622535,0.0109023944071256
56905,C15orf39,2843.14202043309,-1.1160795000551,0.2065342096567,-5.40384811751156,6.52261808421684e-08,6.71887992241631e-07
1969,EPHA2,9412.61705407678,-1.11645525283232,0.408946228579335,-2.73007836925369,0.00633192711751862,0.0170858201481672
29085,PHPT1,2894.72263223678,-1.11669866014113,0.402992820547919,-2.77101378288287,0.00558820613337962,0.0153368258589824
84733,CBX2,1168.56185714182,-1.11691050807542,0.449088628953759,-2.48706031741993,0.0128803558764478,0.0312621627135103
6907,TBL1X,1801.06036767388,-1.11694747385235,0.401168014162301,-2.78423860931362,0.00536535475779515,0.014799884049464
55909,BIN3,1095.07085496239,-1.11725870651044,0.25750007802018,-4.33886744850961,1.43218867405648e-05,8.29982794180943e-05
65095,KRI1,2529.90312994308,-1.11747020788725,0.207698294686636,-5.38025701931366,7.43795691322836e-08,7.55838465359822e-07
873,CBR1,7966.92051799043,-1.11783389012865,0.368724143086104,-3.03162651833084,0.0024323996070442,0.00752825179471149
112755,STX1B,60.2129201933873,-1.11881497419105,0.474115842551651,-2.35979242577022,0.0182851631996325,0.0422839000679266
9138,ARHGEF1,5098.14662247367,-1.11961341100543,0.201549890436166,-5.55501870322291,2.77582037442099e-08,3.11139751413348e-07
10548,TM9SF1,3540.01869209756,-1.12027387856596,0.178784545385127,-6.26605547002251,3.70308468626809e-10,6.2511900281467e-09
57805,CCAR2,4812.22872793997,-1.12038296819029,0.20563420786957,-5.44842698983687,5.08172432051935e-08,5.33567429728739e-07
150368,PHETA2,837.55493239381,-1.12114302087452,0.321792014476067,-3.48406104079348,0.000493866839474309,0.0018785742911006
81890,QTRT1,1325.45525070219,-1.12245586224873,0.289398769642213,-3.87857855662772,0.000105068598398144,0.000482743616572606
27243,CHMP2A,5080.03398225085,-1.12266498601207,0.278899982578226,-4.02533186138578,5.68950209926897e-05,0.000280775781521888
57787,MARK4,2429.35377568768,-1.12427043454503,0.224523659099332,-5.00735841850699,5.51821137805913e-07,4.59038297388079e-06
11316,COPE,6717.26780042971,-1.12437069925016,0.224840991518579,-5.00073715053537,5.71115306175147e-07,4.73479251715569e-06
23559,WBP1,1806.90879326929,-1.12452449945362,0.244340377880112,-4.6022868148521,4.17877203606863e-06,2.77103670878076e-05
84875,PARP10,3457.7317588875,-1.12492132889039,0.343102800921253,-3.27867136575365,0.00104297017904286,0.00361093388366641
57215,THAP11,1689.13077629017,-1.12532988065327,0.190781014011111,-5.89854229723159,3.66726963325075e-09,4.95942499712128e-08
219743,TYSND1,1821.65617786942,-1.12538648104987,0.267980824590407,-4.19950376214402,2.67500585972849e-05,0.000144901700539981
256586,LYSMD2,461.276748658884,-1.12590584004188,0.286604306281327,-3.92843308828969,8.55011324069484e-05,0.00040266550620319
55092,TMEM51,1260.31010374863,-1.12706557581907,0.305048966575211,-3.69470379943473,0.000220143263420355,0.000924827976820532
79797,ZNF408,854.108578530804,-1.12735588027076,0.242599372100074,-4.64698597738215,3.36820051828455e-06,2.29572233028361e-05
1201,CLN3,1862.63052181463,-1.12777496455085,0.234151210379468,-4.8164387564906,1.46142991695114e-06,1.10237752826415e-05
80212,CCDC92,1509.1249749669,-1.12846269911521,0.316118878802245,-3.56974155858988,0.0003573335846044,0.0014144544681066
7090,TLE3,4148.81562637097,-1.12919842308278,0.252407733007065,-4.47370771739063,7.68748072111145e-06,4.75027603284331e-05
90135,BTBD6,3481.17711915859,-1.12944224341358,0.225460546993014,-5.00948950260721,5.45746032666778e-07,4.54370697775546e-06
58190,CTDSP1,5281.48939503955,-1.1298747469828,0.183147205470802,-6.16921641844506,6.8629241250784e-10,1.08121044777622e-08
56005,MYDGF,3869.07067880777,-1.13021583219841,0.286925256832628,-3.93906010462402,8.18014374880661e-05,0.000387103854251163
353,APRT,5589.90473163553,-1.13183812399375,0.300856817446861,-3.76204911558524,0.000168526941492079,0.000730917955326223
11161,ERG28,2530.73657676018,-1.13213663322024,0.241003130454335,-4.69760135930996,2.6323456197501e-06,1.85020071521703e-05
55177,RMDN3,1847.90110216881,-1.13215688428082,0.179683357137462,-6.30084445391729,2.96028356788382e-10,5.15731964646806e-09
55080,TAPBPL,1598.66776302157,-1.13225887890658,0.332826862929118,-3.4019455909955,0.000669079569202751,0.00245722357916884
25828,TXN2,3660.60047709274,-1.13294120154141,0.231830509570352,-4.88693745978937,1.02416609256757e-06,8.00927333253121e-06
51073,MRPL4,3540.10573891228,-1.13317942692728,0.265169637503053,-4.27341319163749,1.92503250676312e-05,0.000108290682411478
10899,JTB,4670.09109681215,-1.13467446247236,0.245510370011906,-4.62169668196638,3.80614240345525e-06,2.56123300840071e-05
53615,MBD3,4957.35629514475,-1.13476316821589,0.281762331473111,-4.0273771241284,5.64025267021705e-05,0.000278626205318341
90780,PYGO2,2699.0200607912,-1.13488661829542,0.164792896383074,-6.88674477604479,5.70835002433383e-12,1.31817111057199e-10
23526,ARHGAP45,1666.12229935499,-1.13505621889216,0.346775281565541,-3.27317510569919,0.0010634657235874,0.00367409770629647
5480,PPIC,2365.94596742707,-1.13513946581272,0.282180897825135,-4.02273674285406,5.75257836338545e-05,0.000283359355847141
8273,SLC10A3,2730.04618859387,-1.13558842441368,0.221494318043839,-5.12694155968786,2.94486877063647e-07,2.64390570101425e-06
10287,RGS19,879.127028418561,-1.13578617176692,0.234892661661565,-4.83534123089537,1.32917427514704e-06,1.01197086531607e-05
79734,KCTD17,549.256122979129,-1.13583828968086,0.361332515635004,-3.14347101501437,0.0016695694952095,0.00545073522093907
29901,SAC3D1,831.134636163861,-1.13680408403837,0.378550073043336,-3.00304811698776,0.00267290167341491,0.00816803379663091
283989,TSEN54,1369.3707648023,-1.13711033407441,0.250506232441629,-4.53924967451405,5.64547574082896e-06,3.6428081526024e-05
6497,SKI,4112.87746807007,-1.13797793750564,0.234837354047626,-4.84581314638237,1.2609415088277e-06,9.65653368238715e-06
132989,C4orf36,30.0503371970057,-1.13827774473112,0.460790947909347,-2.47026932689455,0.0135011361327116,0.0325229730287562
652968,CASTOR1,603.887711111706,-1.13831524527631,0.401751740588332,-2.83337974742646,0.00460586337820332,0.012971669304182
64077,LHPP,982.445799598224,-1.13868863521101,0.277860601508493,-4.09805718777372,4.16632359298931e-05,0.000213965246781843
10195,ALG3,3660.8150896336,-1.13884036444286,0.256463420313159,-4.44055671975465,8.97264509835554e-06,5.45468595247304e-05
55122,AKIRIN2,2234.18534148693,-1.13911150460585,0.191535020330068,-5.94727534757269,2.72642571683568e-09,3.82167991317654e-08
27128,CYTH4,690.326434513329,-1.13922798596057,0.471140116249105,-2.41802374000822,0.015605058673106,0.036892220081705
84105,PCBD2,474.35300282091,-1.13952533367462,0.283172329741925,-4.02414082870721,5.71836925344336e-05,0.00028198717381246
3959,LGALS3BP,37088.4354511639,-1.13961922957829,0.315514920371811,-3.61193451084764,0.000303921327110303,0.00123038813882033
89958,SAPCD2,1863.78034321779,-1.1397163013775,0.445302158488269,-2.55942235996938,0.0104846272707341,0.0262042081959815
23130,ATG2A,2216.98232347682,-1.14025570506922,0.220749335352054,-5.1653868096623,2.39942195790696e-07,2.19866545529874e-06
5287,PIK3C2B,1480.69074193755,-1.14064481587909,0.299624202781863,-3.80691815043231,0.000140709288394715,0.000624658645510158
2178,FANCE,1239.75635305425,-1.14203843584149,0.274297003386518,-4.16351043482682,3.13391696295099e-05,0.000166264865804677
55223,TRIM62,634.291507060919,-1.14214188139718,0.272680971281672,-4.18856466598609,2.80724322226384e-05,0.000150994008023873
25822,DNAJB5,1234.63080854178,-1.14222057285359,0.454164438229554,-2.51499341803655,0.0119034606045854,0.0292097199948611
