gene_id,gene_symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
23414,ZFPM2,137.72552686674,1.88480321968951,0.632082954980806,2.98189217860929,0.00286472871019459,0.00866498572799358
728190,NUTM2A-AS1,344.573527146191,1.88476646843179,0.243393863443207,7.74368935095021,9.65727920210033e-15,3.55467746871294e-13
64799,IQCH,76.6656844019152,1.88433209690241,0.414204420924964,4.54928050428456,5.38296491783123e-06,3.49037149076063e-05
3824,KLRD1,84.1626354306289,1.88184221953029,0.624272992035997,3.01445400255563,0.00257442244906291,0.00790381122624109
29934,SNX12,670.085645143149,1.88182677692491,0.253027329013289,7.43724713161744,1.02805117845019e-13,3.20052435237068e-12
162632,USP32P1,222.976720144084,1.88175471802996,0.642554038078058,2.92855480864842,0.00340541787925757,0.010015754417486
9749,PHACTR2,1617.9463896027,1.88121162478674,0.310984430315217,6.04921482043304,1.45553468686781e-09,2.15926365441253e-08
10686,CLDN16,25.6317065870117,1.88081782542036,0.669675269957404,2.80855200990174,0.00497648433185025,0.0138698428958571
9994,CASP8AP2,856.612105160775,1.88038836963469,0.30568208379681,6.1514510313421,7.67772327679215e-10,1.19892485810322e-08
284083,,2.50438010229025,1.88001409786747,0.641770476748411,2.92941817360115,0.00339597212420041,0.00999547965370394
23224,SYNE2,9277.16352550175,1.87986767918263,0.308840898638455,6.08684823632539,1.15155029739978e-09,1.7412863261531e-08
353324,SPATA12,9.68133213832011,1.87739448129782,0.470503198542658,3.99018431141995,6.60219705100056e-05,0.000319769239247953
6917,TCEA1,3054.14786913749,1.87674277720182,0.196193685982504,9.56576542106037,1.1137426051855e-21,8.29251243146097e-20
7092,TLL1,342.670759904194,1.87588156418845,0.745896762507855,2.51493458408555,0.011905447167111,0.0292109342721923
27152,INTU,144.409241808871,1.87528506308359,0.299289061667612,6.26579886560059,3.70918852853002e-10,6.25610075501075e-09
729877,TBC1D3H,25.5509704023999,1.87445086367091,0.513119246614515,3.65305116897925,0.000259142565312052,0.00106719867801064
1244,ABCC2,82.0051309711662,1.87365686027212,0.718055220256968,2.60934926369814,0.00907146019961114,0.0232387929917302
158401,SHOC1,77.6489743118442,1.87185831770689,0.519213555787039,3.60517998200081,0.000311936667859128,0.00125763718962682
57539,WDR35,460.557661752473,1.86891125732664,0.304155284261042,6.14459571816164,8.0167435546165e-10,1.24491571995639e-08
3586,IL10,38.6155012051082,1.86890178475273,0.506749052747737,3.68802225602399,0.000226003886476738,0.000945440740223772
56102,PCDHGB3,25.324433336794,1.86857886384867,0.633125354051709,2.95135687094291,0.0031638113926168,0.00943985291638308
10894,LYVE1,243.569993112877,1.86836525970401,0.596823397328495,3.13051610923298,0.00174499428395413,0.00567050747898935
80333,KCNIP4,25.0203754210945,1.8675083881047,0.37236987243262,5.01519732491951,5.2979064953297e-07,4.42970132329403e-06
57167,SALL4,51.2395461880701,1.86737644872357,0.638984231029234,2.92241397837897,0.0034732954933035,0.0101786998428418
81856,ZNF611,226.10957598087,1.86719010517232,0.381515283393495,4.89414234880469,9.87353560915952e-07,7.74924145485218e-06
51804,SIX4,532.550017941967,1.8666043021651,0.528854595007677,3.52952270772651,0.00041630997621766,0.00161685481045106
5286,PIK3C2A,2085.5294195038,1.86598538124772,0.257166851692125,7.25593274937956,3.98903253470382e-13,1.14092007569925e-11
57718,PPP4R4,261.092534025571,1.86575983877388,0.662908495866327,2.81450584870782,0.00488522886937237,0.0136524263907592
23043,TNIK,321.101503672356,1.86451900830223,0.579565991848662,3.21709526529482,0.00129495592443336,0.00436076129187515
6334,SCN8A,77.0042212924395,1.86405529868458,0.614985550448924,3.03105544077233,0.0024370049618799,0.00754040428133695
1105,CHD1,1630.66215215436,1.86356293591456,0.226042374352596,8.24430791461977,1.66118878737871e-16,7.67202802699288e-15
10242,KCNMB2,12.2518850147658,1.86241757529793,0.682446817708671,2.72902961369362,0.00635209993454068,0.0171284523434557
222584,FAM83B,2404.74533998005,1.86112753219975,0.457569340049972,4.06742185129033,4.75361426208941e-05,0.000239972349781477
84083,ZRANB3,154.681078956075,1.8597781332974,0.284290170775514,6.54183058184573,6.07703244932395e-11,1.19358524997654e-09
117608,ZNF354B,164.643222499967,1.85923969522058,0.290335674107273,6.40375903146378,1.51597311913345e-10,2.81115394118098e-09
129880,BBS5,246.79905373201,1.857643337077,0.30980699339923,5.99613106435968,2.02073950426376e-09,2.91385279620715e-08
80350,LPAL2,7.65197047694041,1.85733620242589,0.59349466441274,3.12949098584351,0.00175109445122975,0.00568561292389006
8913,CACNA1G,59.3383540641509,1.8559194781132,0.65445139449543,2.83584005431614,0.00457053292992299,0.0128795763179957
3355,HTR1F,5.94881025701225,1.85515128500412,0.62569385088029,2.96495048240302,0.00302731653371691,0.00909077018298491
27,ABL2,2634.11589056182,1.85307479367968,0.291226117002822,6.36301033970013,1.97837367189351e-10,3.5970764385347e-09
147687,ZNF417,206.55871662485,1.85303564328732,0.276999008376675,6.68968331022861,2.23654068207762e-11,4.72958311408682e-10
25812,POM121L1P,2.2960466507588,1.85126766965326,0.620550977788348,2.98326444710667,0.00285191464952734,0.00863556404314895
80329,ULBP1,143.333374939231,1.85113935375031,0.725501958541943,2.55152909231367,0.0107251369632983,0.0267200549637795
253635,GPATCH11,143.436416102423,1.84965318940475,0.265894263520444,6.95634860607864,3.49205139069787e-12,8.38006744272619e-11
5732,PTGER2,74.6547665454249,1.84818126814484,0.597675453720163,3.09228236937128,0.00198623815257436,0.00635219916768106
150709,ANKAR,36.1323367816119,1.8480895669974,0.339363221721671,5.445756784196,5.15855840765559e-08,5.40475605878607e-07
8740,TNFSF14,25.9705829046788,1.84611691059961,0.631039771937008,2.92551593845324,0.00343885559909412,0.0100903813083935
26032,SUSD5,100.573445383582,1.84468525709645,0.707240849526214,2.60828437488052,0.00909973220198293,0.0232868473574529
160857,CCDC122,91.701009597103,1.84300204043474,0.380642062120028,4.84182444307373,1.2865240473696e-06,9.82555144133836e-06
51206,GP6,9.41557187806416,1.84134164171375,0.742807175269401,2.47889587367803,0.0131789773383478,0.031868453227899
8837,CFLAR,2820.65509636684,1.83996763489785,0.250542412599558,7.34393676426624,2.07401142015934e-13,6.20250916268331e-12
100126784,LOC100126784,25.2976449048054,1.83894715121778,0.61087870317348,3.01033108809417,0.00260963052648537,0.0079936510479793
114769,CARD16,404.205310272025,1.83802349691861,0.376521951450169,4.88158390191988,1.05237130115306e-06,8.19059412526995e-06
10071,MUC12,34.2280674269931,1.83779251160462,0.658561853906829,2.79061488408745,0.00526080265944738,0.0145565971000846
285753,CEP57L1,236.289907556618,1.83607946482634,0.220933498519087,8.31055261937886,9.52574133367594e-17,4.49477269388054e-15
205,AK4,1365.60772302134,1.83567590731887,0.393796153357514,4.66148765463518,3.13931902081033e-06,2.15850228460351e-05
9735,KNTC1,1352.1431910189,1.83465831103623,0.289851021312623,6.32965963938223,2.45702571564916e-10,4.37793244438962e-09
7402,UTRN,2940.66723430986,1.83373813870535,0.392686973269858,4.66971981126858,3.01610821268395e-06,2.08408742445161e-05
84920,ALG10,277.641101701206,1.83371269764689,0.266013511400924,6.89330661435163,5.45102064658833e-12,1.26621454687417e-10
157680,VPS13B,2015.13426122707,1.83019099628916,0.261794331449764,6.99094967470812,2.73031695052259e-12,6.66646714777224e-11
8847,DLEU2,151.222750841683,1.8296791872002,0.34033167765005,5.37616480438705,7.60891508898995e-08,7.7081104641801e-07
3688,ITGB1,26895.7320100373,1.82947620905595,0.318682095638749,5.74075617705805,9.42547177346576e-09,1.17336038314054e-07
128710,SLX4IP,56.0505873983225,1.82907404008452,0.418837999804408,4.36702028215843,1.25953035523798e-05,7.39278683217852e-05
54558,SPATA6,55.7499001834114,1.82561393410562,0.510047820480526,3.57929954957101,0.000344516388486541,0.0013703676456111
63932,CXorf56,438.299947521805,1.82416248660278,0.204984238764954,8.89903778745873,5.63329143749075e-19,3.30272793200431e-17
3977,LIFR,759.512521196315,1.82305206605829,0.615166435771135,2.96351029583241,0.00304151886843006,0.00912781953740956
1378,CR1,95.7820348006046,1.8222943361917,0.773171998371843,2.35690679438613,0.0184278715149416,0.0425736880610648
55088,CCDC186,1149.6822639818,1.8197290035033,0.320700880895097,5.6742251484446,1.39317801246473e-08,1.66653707025561e-07
10979,FERMT2,1083.63912651617,1.81859541529078,0.481734641460095,3.77509786254686,0.000159944858757366,0.000698804155329485
23132,RAD54L2,371.353966654209,1.81816451353444,0.416233269972031,4.36813836062796,1.25310101420881e-05,7.36441298326441e-05
9530,BAG4,585.705497784031,1.81560836331941,0.39319965390588,4.61752279098905,3.8834804169588e-06,2.60611081305302e-05
7579,ZSCAN20,134.345330064643,1.81551566529486,0.266018875776013,6.82476256618539,8.8070854760659e-12,1.986870366271e-10
9829,DNAJC6,116.504051702486,1.8153694286814,0.5821885762326,3.11818112342368,0.00181970936290781,0.00588303594922583
55638,SYBU,400.665396600761,1.81533720898492,0.60303766723422,3.01032142371937,0.00260971357112305,0.0079936510479793
729338,CETN4P,3.10666839035907,1.8150548710367,0.682350452804052,2.66000390793017,0.00781397448514091,0.0204344615876107
7789,ZXDA,86.0141040834391,1.81499613835671,0.311935288881919,5.81850211581469,5.93773083376121e-09,7.72062717043241e-08
5922,RASA2,307.55660610124,1.81486532460909,0.380556581440168,4.76897631816264,1.85164423557771e-06,1.36362908691548e-05
9122,SLC16A4,77.4243830043713,1.812746737979,0.549207547692077,3.30065882305636,0.000964581014212975,0.00338078135319822
8614,STC2,1412.19642168746,1.81206508214771,0.546916279465752,3.3132403444231,0.000922216932958421,0.00325208931770067
54834,GDAP2,731.597260689935,1.80921863952918,0.214244102922162,8.44466015564732,3.04931245094343e-17,1.50029237222046e-15
221692,PHACTR1,36.7465371267465,1.8091483856617,0.498369430518264,3.63013514649229,0.0002832728617978,0.00115659907834122
2200,FBN1,7335.58388258379,1.80897089075755,0.637576445729644,2.8372611674626,0.00455023750868843,0.0128334654897216
54822,TRPM7,1810.41379456856,1.80842568540637,0.259125777012821,6.97894939767761,2.97395560879165e-12,7.21635672011872e-11
285267,ZNF619,88.5971199189932,1.80839050256105,0.331985228102792,5.44720171103854,5.11684250228716e-08,5.36679217352905e-07
1459,CSNK2A2,1403.45199631938,1.80771196413224,0.188239942935023,9.60323263993034,7.74756262090081e-22,5.8576359553081e-20
149837,LINC00654,30.136148454055,1.80689007046763,0.553038035072456,3.26720759853507,0.00108614001737301,0.00374252926626752
100129726,LINC01126,6.02158188403825,1.80685868922702,0.505486395880622,3.57449518711426,0.000350904267099423,0.00139266464498194
79739,TTLL7,128.243687328008,1.80490532856712,0.571928495957858,3.15582339632211,0.00160045733195448,0.00525215504619769
83856,FSD1L,115.425199919988,1.79824848642528,0.413730370033261,4.34642611873214,1.38373629890415e-05,8.05958483198726e-05
161176,SYNE3,115.642327668702,1.79737184506753,0.443434586459273,4.05329647247217,5.05009364770195e-05,0.000252982690737528
100132403,FAM157B,6.69233378597619,1.79619919411828,0.655574879581798,2.73988410792083,0.0061460851840043,0.0166485876432663
123041,SLC24A4,13.1862253114171,1.79486001548611,0.556572101267104,3.22484725950132,0.00126039894325642,0.00425536760462883
