"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ICAM5",205.075081605889,-0.119733502550667,0.135579580073025,-0.88312342084388,0.999656737714077,1
"ZGLP1",54.5067795380244,0.311438970731204,0.272071836406948,1.14469389718593,0.838727759468315,1
"FDX1L",295.09959374749,0.113558755724796,0.112159865505186,1.01247228866857,0.999983998373185,1
"RAVER1",2373.33942014962,-0.102902964808548,0.0478616170166583,-2.15001020071538,1,1
"ICAM3",153.335818172839,0.0484231747413198,0.147171759258486,0.329024909298472,0.999857821295159,1
"TYK2",1729.45713184995,0.0957455500629343,0.0490550534722441,1.95179789411723,1,1
"CDC37",3934.46789002687,0.115945895933396,0.0403821692285982,2.87121514639398,1,1
"PDE4A",187.873279862723,-0.0325169687709683,0.138212008758067,-0.235268766174201,0.999967384506286,1
"KEAP1",1991.03302817351,-0.00365183094710399,0.0493805794565663,-0.0739527763200112,1,1
"S1PR5",440.08050550568,-0.283963759484439,0.090063196205676,-3.15293895228807,0.999493666177338,1
"ATG4D",402.90899102024,0.100323912164447,0.0926630658214797,1.08267421625922,0.999999886994007,1
"KRI1",1311.23906177416,0.0456913045620806,0.0578291656992243,0.790108313160283,1,1
"CDKN2D",247.770724107733,-0.399301397770875,0.126578405236576,-3.15457756814503,0.923291108164392,1
"AP1M2",3068.36913355751,0.0214501729133026,0.0405164201785254,0.529419253201242,1,1
"SLC44A2",4745.01667726726,0.127112818864808,0.034890614004952,3.64318090953536,1,1
"ILF3-AS1",384.135460135437,-0.653581443740597,0.0973415311168503,-6.71431234172829,0.224851557549224,1
"ILF3",15648.5513589443,0.0363759556628422,0.0283425612710809,1.28343925289343,1,1
"QTRT1",328.554895763579,0.000700578807001276,0.116319307063017,0.00602289357365009,0.999999980818153,1
"DNM2",3288.640717635,0.0572109686039012,0.0380840373893144,1.50222960919457,1,1
"TMED1",485.038906566736,0.0868062106559915,0.085895805737329,1.01059894497581,0.999999995315348,1
"CARM1",2208.29632944106,-0.123615890397587,0.0541928580164123,-2.28103655946969,1,1
"YIPF2",470.688172888884,0.10348816872665,0.0939508711299431,1.1015136686015,0.999999803095024,1
"C19orf52",221.21259275746,0.13177784099297,0.136891339589676,0.96264556536569,0.999470463607853,1
"SMARCA4",4160.17189082282,-0.00407574211233236,0.03921128763291,-0.103943082677846,1,1
"LDLR",3237.05587263187,0.0657238615018199,0.0400391350723874,1.64149054126661,1,1
"SPC24",302.653272832875,-0.206259247199601,0.11187587824988,-1.84364360241187,0.999582122394369,1
"KANK2",1067.12475290163,0.204437378745666,0.0625532028477511,3.26821600555368,0.999999999036781,1
"DOCK6",1612.47268835247,-0.0917368230701687,0.0557751790815659,-1.64476070863013,1,1
"RAB3D",764.980044941766,-0.11455117738775,0.0731124135824076,-1.56678150501262,0.999999999903121,1
"TMEM205",560.6112107283,0.161886124132099,0.0858750075076468,1.88513665186793,0.999999438796646,1
"CCDC159",14.0428961663482,0.482344740645374,0.496076615406211,0.972319044408911,0.594146711740381,1
"LPPR2",424.110418570514,0.22793344193703,0.100194782449736,2.27490330697983,0.999779145048319,1
"SWSAP1",64.7606286655018,-0.080662421378133,0.254897637854494,-0.316450250606788,0.979714766668144,1
"EPOR",77.0640573900367,0.0607479831982231,0.221984795050017,0.273658307022945,0.992283805066176,1
"RGL3",190.743290337062,0.331159622925834,0.146654939551801,2.25808707117473,0.955130359400499,1
"PRKCSH",5741.380429676,0.0590306741604752,0.0351794432875528,1.67798772931013,1,1
"ZNF653",109.568429379286,-0.0191080901047192,0.185483804448771,-0.103017566204798,0.999371475496244,1
"ECSIT",600.963585479683,-0.0740147191268834,0.0778814055920881,-0.95035160914459,0.999999999958996,1
"ELOF1",734.153148498957,0.0461980992134926,0.0743299260958027,0.621527581689623,0.999999999999655,1
"ACP5",73.9537213059158,-0.105666176077685,0.213504990093806,-0.494911973866554,0.987506864004735,1
"ZNF627",261.574302599163,-0.0618829589040304,0.122329206291908,-0.505872316022081,0.999988671590035,1
"HNRNPA1P10",171.502503452928,0.0451926093070202,0.314710972493161,0.14360036114725,0.978859880575248,1
"ZNF833P",17.2886975636352,0.120242370897757,0.4441491378047,0.27072521516552,0.907143421420723,1
"ZNF823",128.744342177386,-0.1114751095361,0.167040958534954,-0.667351950765855,0.997500401741891,1
"ZNF441",94.6262806253143,-0.298106111478815,0.188246848941924,-1.58359150846017,0.932865959574036,1
"ZNF440",694.619394499614,0.00516868180597265,0.0789169109342514,0.0654952372664316,0.999999999999899,1
"ZNF700",255.250890448558,0.0882718080037408,0.127023143162761,0.694926970045401,0.999945914537684,1
"LOC101928464",11.7220074783528,-0.0762607266689413,0.533100775195906,-0.143051239497667,0.93680758480742,1
"ZNF136",153.936278462833,0.128868206511842,0.156476587733976,0.823562223448593,0.998033800563143,1
"ZNF44",118.818001848042,0.108807710239391,0.173434720519599,0.627369824873648,0.996740157227495,1
"ZNF563",27.7683732083495,-0.291959018141764,0.368248077378049,-0.792832430302234,0.791895061798456,1
"ZNF799",57.612381562583,0.101730174259463,0.253049972729345,0.402016143934821,0.974151882195317,1
"ZNF443",62.7034257411704,-0.116498361833503,0.241020608025886,-0.48335436039142,0.974692438179972,1
"ZNF709",74.4453594370117,-0.0169316708673325,0.219333451482489,-0.0771960262007014,0.998122139536825,1
"ZNF564",217.118218235191,-0.112782580316354,0.133594833485696,-0.844213637411581,0.999765086111972,1
"ZNF490",279.73969840893,0.0511103371597907,0.115647270215859,0.441950225581561,0.99999762367546,1
"ZNF791",447.137151464938,0.155266404697356,0.0934466525351785,1.66155127535365,0.999997255826113,1
"MAN2B1",1119.72854176656,0.0412478414177174,0.0579840024659476,0.711365888236866,1,1
"WDR83",165.524977747906,-0.0989547598241796,0.143538104218134,-0.689397149023223,0.999599016892376,1
